UMAP1,UMAP2,Cluster,Tweet,Cluster_Label
14.255348,11.312466,82,Little away beyond call professor sure office network guess especially.,"Cluster 82: worry, teacher, firm"
11.941889,10.296872,-1,Hold peace also century experience option network effort must build culture hotel.,Noise
11.46589,11.710146,95,I answer call among imagine seven the push argue month action.,"Cluster 95: beat, heart, smile"
9.676347,9.378724,22,Policy time drug stock system radio.,"Cluster 22: feeling, service, drug"
11.579251,8.775408,153,Every goal indeed cup or result something.,"Cluster 153: table, worry, cup"
10.798573,9.566915,102,Box ok gas woman black tell camera trouble long traditional.,"Cluster 102: boy, huge, leg"
10.843015,11.379832,-1,With everybody song money detail sport manager under rather baby local.,Noise
11.882923,9.00832,89,Human resource performance cup large through.,"Cluster 89: goal, difference, sort"
10.743536,8.904261,106,Cell other front billion plan theory may particular discuss debate front.,"Cluster 106: cell, wind, coach"
12.916093,9.9723,-1,Nothing possible manage always company security opportunity together later end in word.,Noise
10.712382,11.788049,94,Day mission he training worker value song.,"Cluster 94: sing, music, song"
9.195923,11.639705,-1,Send hold society wear knowledge determine sit of year church fall economic her.,Noise
13.201302,8.587684,125,Wonder main of agreement middle build season cut.,"Cluster 125: benefit, stock, investment"
9.998655,9.856456,-1,Rule tell order what our black doctor amount put.,Noise
12.680094,11.139115,-1,Game where test his peace race left cultural.,Noise
14.317412,9.826875,80,Well power politics area they college.,"Cluster 80: technology, vote, politics"
14.837211,10.59429,-1,Court political maintain federal next data.,Noise
15.264795,10.281965,77,Form guess a say likely front Republican mention behavior themselves across.,"Cluster 77: person, cut, republican"
11.86772,8.796026,89,It great goal out he four difference.,"Cluster 89: goal, difference, sort"
15.14233,9.947744,90,Him wish certain push Republican important whole next pull thus.,"Cluster 90: election, democrat, democratic"
12.805008,9.729773,143,Many loss your trade west pretty husband cost even happy standard candidate score.,"Cluster 143: respond, morning, data"
9.297831,11.729693,-1,Mother involve certain company religious carry today outside pattern tree.,Noise
11.515132,10.037766,-1,Walk value if reveal heart since talk notice could account receive account key.,Noise
10.54727,9.44395,-1,Growth whose write mouth any finish.,Noise
12.409365,10.580448,-1,Year school themselves imagine outside somebody authority speech manager develop fly.,Noise
10.725519,12.020851,38,Truth TV however likely decide several travel energy talk artist some from.,"Cluster 38: arrive, art, artist"
13.311424,9.599261,160,Only represent note whether thought organization others.,"Cluster 160: door, conference, organization"
11.367284,10.416016,126,Arm challenge security piece yard read make develop who more across trip claim.,"Cluster 126: wide, research, yard"
12.64476,12.827171,66,Information sister situation offer could recently success without former.,"Cluster 66: window, end, sister"
10.998655,8.992741,106,Include leg safe generation risk safe already realize any product outside wind tend.,"Cluster 106: cell, wind, coach"
15.112713,10.019682,90,Item you determine Democrat quickly her win house apply cause manage person.,"Cluster 90: election, democrat, democratic"
11.545759,11.199866,-1,Everyone hand suffer recognize alone idea.,Noise
11.615103,10.510515,-1,Break after yeah light top state much.,Noise
13.549852,12.216922,-1,Protect Mr student kind doctor test world marriage young cold serve season artist.,Noise
14.317804,12.163097,-1,Help score evidence sister catch place time many increase record.,Noise
9.534369,9.247303,22,Party drug notice little your report modern early.,"Cluster 22: feeling, service, drug"
13.940445,10.515437,134,Seven fire we understand call human along interest really involve either.,"Cluster 134: human, race, fear"
13.317193,13.226417,17,Remain street level check foreign local couple.,"Cluster 17: wife, husband, marriage"
11.450851,12.74094,16,Military policy let continue either capital effort.,"Cluster 16: policy, military, soldier"
13.632652,10.062092,-1,Organization investment study season face fact sense fear plan late court.,Noise
10.369912,10.317818,-1,Third hotel after those everyone put say minute doctor friend eight.,Noise
14.278376,9.420016,-1,Notice after chair difference president already situation realize population already occur human.,Noise
14.087741,11.853567,-1,Oil lot crime street ability leader late factor place first although thousand.,Noise
12.242927,12.3248625,-1,Appear arrive baby imagine mother rather action down.,Noise
12.717934,10.690651,167,Lay lay situation scene these admit until response party serious.,"Cluster 167: situation, lay, news"
10.130758,11.239691,27,Beautiful three spring hotel dinner Mr war around her.,"Cluster 27: sound, hotel, dinner"
13.392967,10.472034,-1,Question traditional treat science feeling shoulder too billion maybe.,Noise
14.244609,10.244639,79,Major least during responsibility kind later campaign campaign prove sell morning family.,"Cluster 79: politics, story, campaign"
12.394561,8.874481,173,All be fill green work young study range happy name.,"Cluster 173: wait, range, size"
10.730391,8.7174,-1,Center focus dark natural one gas Mr by accept movie brother.,Noise
10.459615,9.89203,-1,Mission today himself behavior once bring early in body practice.,Noise
11.079474,9.69556,104,Another dream senior feeling woman glass study.,"Cluster 104: stand, senior, glass"
12.070001,9.364807,162,Spring officer game size process they suddenly season visit first serve public.,"Cluster 162: local, far, international"
9.278682,10.592467,0,Red dog defense wrong front account live science section.,"Cluster 0: pattern, animal, dog"
13.335999,10.658696,142,Arm watch money if college hospital teach turn space former customer scientist local.,"Cluster 142: subject, science, scientist"
11.689707,8.67675,152,Simply involve hundred budget style future ball ball.,"Cluster 152: material, culture, ball"
13.683473,10.774121,-1,Job away debate close decade stand management last six name.,Noise
11.460581,7.8097634,18,Movement gas result process order star role without.,"Cluster 18: sport, energy, gas"
12.195395,11.090382,108,Society this whatever page radio morning eye analysis.,"Cluster 108: ability, computer, director"
14.416728,10.323162,-1,Help likely pretty short every nation officer because feeling position such glass.,Noise
14.02285,9.365457,55,Practice room officer rate clearly billion six.,"Cluster 55: wall, country, million"
14.283303,9.552155,-1,On national task hear serve minute.,Noise
11.138878,8.578247,23,Ago prepare once to can box.,"Cluster 23: prepare, ago, box"
11.266556,8.391104,21,Box board past as care show it environmental since.,"Cluster 21: tree, bed, blue"
14.22342,9.295479,-1,Campaign three economy because north office development school.,Noise
13.114123,10.849956,146,Positive local remember easy number series report other whose level.,"Cluster 146: science, article, research"
12.8562,13.221712,17,Every toward style surface white wife pretty computer true partner information sense wrong consider.,"Cluster 17: wife, husband, marriage"
14.512577,10.113906,85,Piece address everybody president ten already discuss.,"Cluster 85: political, congress, politics"
9.322257,10.539364,0,They trade yourself ok account his human each start form dog lose would event.,"Cluster 0: pattern, animal, dog"
12.219549,9.767989,-1,Evening support story effort clearly raise close team wear.,Noise
14.803799,9.510505,-1,Trial local election successful economic face space tonight.,Noise
10.103063,10.8350315,28,Eat to require particularly major partner page market.,"Cluster 28: eat, require, food"
11.036419,10.399467,127,Read there short someone hotel especially box.,"Cluster 127: letter, sign, hotel"
10.084306,9.81666,35,Effect without rest doctor reach entire here continue travel land.,"Cluster 35: care, wish, medical"
13.414341,10.381093,-1,Impact anything try white stand onto generation test consider fund agree for modern.,Noise
11.117352,9.646326,104,Lead glass help vote consider wide second suffer make.,"Cluster 104: stand, senior, glass"
11.539076,9.728594,116,Measure partner each decision step read energy.,"Cluster 116: season, manager, step"
12.880349,10.624238,-1,Employee far good business material character news create.,Noise
13.245488,13.053457,17,Itself difficult walk magazine safe couple trouble official likely.,"Cluster 17: wife, husband, marriage"
13.708582,9.322933,55,Technology arm name unit seven several black fund area.,"Cluster 55: wall, country, million"
10.828445,9.2169895,47,Discover computer toward behind only card fly visit.,"Cluster 47: performance, discover, fly"
13.757651,8.730308,57,Rule any feeling street economy its own care think find note poor brother.,"Cluster 57: house, claim, property"
12.761849,10.427112,-1,Try pass available various language there eat away high here article significant.,Noise
10.305503,10.241279,31,Health charge western pretty door perhaps kid international heart much news front piece.,"Cluster 31: adult, enter, heart"
11.142517,9.792204,105,Sing reality fill glass from study threat use audience.,"Cluster 105: glass, audience, floor"
13.246886,9.783833,161,Official style billion here season present west generation remember experience commercial cold reason.,"Cluster 161: natural, meeting, development"
12.91835,9.18781,157,General begin present bill those consumer record garden tell keep situation.,"Cluster 157: future, join, network"
11.631085,10.74879,111,Rich rule professional sign which six a near some develop generation.,"Cluster 111: sign, tv, region"
13.3248,11.075132,-1,Business admit story argue happen power whose security though early media piece treatment.,Noise
15.270885,10.24199,77,Above this everyone myself Republican throw wide four maybe.,"Cluster 77: person, cut, republican"
10.7663145,10.339447,128,Including support seat describe visit able operation than can.,"Cluster 128: support, seat, chair"
10.7612,10.745248,-1,Parent seem management focus stock radio among.,Noise
13.567546,12.218796,-1,Artist time military stage several security town weight expert force set trial technology.,Noise
10.502897,8.964198,40,Discover result star else trouble girl growth listen operation skin dark grow.,"Cluster 40: protect, security, cell"
11.022373,10.320239,127,Attention before baby hear left yard cup case level great building before.,"Cluster 127: letter, sign, hotel"
10.298158,9.341375,41,Beat a today station read purpose foot.,"Cluster 41: mouth, head, shoulder"
14.315775,10.853414,-1,Interview like per two spend respond.,Noise
13.023541,10.499647,-1,My more measure point name last past.,Noise
10.478955,9.668031,-1,Hope serve soon stay Mr morning same fill born environment although.,Noise
10.1979,11.205547,27,Name that sound allow set respond age eat along serious toward.,"Cluster 27: sound, hotel, dinner"
11.117818,9.620877,104,Glass usually statement above picture experience eye listen become.,"Cluster 104: stand, senior, glass"
12.550248,10.254275,165,Mr little realize position improve charge American answer discuss edge employee least.,"Cluster 165: collection, activity, long"
12.296219,11.356004,107,What along information challenge baby power mission else.,"Cluster 107: pattern, movie, film"
10.699644,12.138664,-1,Friend prepare be to artist stand community.,Noise
12.450863,11.973383,103,Direction born individual space modern little whom not boy on increase thing media.,"Cluster 103: light, fall, child"
10.330758,11.780556,-1,Challenge painting machine food when care money language themselves.,Noise
11.253884,7.730402,-1,Single gas send forget believe much skin remain style stop.,Noise
13.374036,12.005617,81,Cold fight believe little court total common.,"Cluster 81: fight, sing, brother"
11.440178,8.848014,153,Cup better the up worry box.,"Cluster 153: table, worry, cup"
13.680431,8.528022,-1,Financial event science south forget admit enter minute.,Noise
13.21432,9.562411,160,Tree into full toward should institution positive organization discuss rather share office attack.,"Cluster 160: door, conference, organization"
11.538714,8.793029,153,Wait goal us hear family difficult yes ball.,"Cluster 153: table, worry, cup"
12.08428,9.4753475,162,The road exactly send as far.,"Cluster 162: local, far, international"
14.73675,11.298909,-1,Hot argue into late college cut someone fund believe lose only talk.,Noise
11.8577385,8.431498,39,Two garden focus project beautiful store.,"Cluster 39: energy, environmental, green"
14.9719095,10.07155,91,Red evening bit energy need culture time analysis couple agreement because Democrat.,"Cluster 91: republican, democratic, democrat"
12.054128,8.889755,-1,Law before star order write wonder a wish weight sign pass every.,Noise
9.204899,9.791613,3,Board important analysis care remain allow generation blood scientist page.,"Cluster 3: board, operation, blood"
10.340713,10.0436945,-1,Doctor five floor note computer admit hotel notice human necessary second wide.,Noise
11.629104,11.484157,-1,Loss bed peace why seem star person mission great floor story particular.,Noise
10.159496,8.606371,14,Detail its skin need figure although first claim.,"Cluster 14: business, nice, skin"
9.468363,12.61912,6,Site term although fish whom himself series.,"Cluster 6: begin, music, fish"
11.9917,9.774046,154,Ability for condition within past could.,"Cluster 154: account, memory, ability"
14.906553,10.435488,-1,Congress perform sign strong yet action girl far such.,Noise
13.224837,11.695995,92,System stay former cold outside act.,"Cluster 92: cold, boy, gun"
11.070819,11.268321,69,Property keep artist walk foot nor beat teach magazine.,"Cluster 69: writer, beat, sing"
13.084709,11.5148945,92,Matter gun east color physical store statement whole significant.,"Cluster 92: cold, boy, gun"
12.735388,10.988635,169,Understand side way modern start finish expert peace.,"Cluster 169: way, start, peace"
11.7450485,11.744737,-1,Population staff service discussion message trial bit worry painting camera.,Noise
11.781849,11.012812,-1,Move professional future real hand audience.,Noise
14.8004055,10.388709,-1,Defense pull agreement since campaign social family.,Noise
11.332824,12.884265,16,Late and project serve wait soldier use.,"Cluster 16: policy, military, soldier"
12.524663,10.185921,148,Community likely on job movement suddenly.,"Cluster 148: send, reach, customer"
13.165921,13.301311,17,Marriage modern without nothing economic customer.,"Cluster 17: wife, husband, marriage"
11.444734,8.813344,153,Theory write prepare manager cup full view left middle.,"Cluster 153: table, worry, cup"
11.144,10.585475,127,Small yet check want even way station exist because administration yourself behind wait.,"Cluster 127: letter, sign, hotel"
11.467399,8.143686,20,Mrs prove baby think sort this stop thought deep admit recent plant left.,"Cluster 20: bed, plant, pressure"
10.894153,11.158512,-1,Similar Mr simple talk somebody party buy or.,Noise
13.575902,9.571634,-1,Design policy leader natural natural up.,Noise
11.613362,7.690074,18,Sport gas candidate something kid will alone how skill.,"Cluster 18: sport, energy, gas"
13.15275,10.748457,146,Despite list inside imagine make have number often above away science federal.,"Cluster 146: science, article, research"
10.937893,11.803561,94,Other card down soon interesting see chance sing perform this.,"Cluster 94: sing, music, song"
10.174817,9.863931,35,Without his wish almost control hospital there make fill care.,"Cluster 35: care, wish, medical"
13.108736,8.928254,157,Huge more market almost later best join answer western scene.,"Cluster 157: future, join, network"
11.371737,11.90564,95,Them heart career for force three family.,"Cluster 95: beat, heart, smile"
11.757896,9.322244,150,Sport bring everyone event off soon picture word.,"Cluster 150: available, seat, memory"
13.05266,8.14248,124,Price own wish enough wind authority final the matter generation.,"Cluster 124: color, wind, century"
11.023238,8.064629,19,Tree feeling another choice happy would quite fill.,"Cluster 19: language, pay, tree"
14.4382715,11.120291,-1,Continue class plan board interest American.,Noise
14.324136,9.879764,80,Fly when interest compare act career responsibility quickly sell Mr short political event.,"Cluster 80: technology, vote, politics"
11.760357,10.801781,112,Area perform sound prevent language air another challenge tonight anyone national old control.,"Cluster 112: control, television, tv"
12.86228,11.555058,-1,Item despite peace herself the debate throughout school class fly great much.,Noise
14.559878,10.427762,84,President identify mean imagine move author fall now security.,"Cluster 84: administration, leader, congress"
13.969813,10.851106,60,Rise attack everything month nearly action around.,"Cluster 60: throw, value, senior"
10.110643,8.526161,14,Skin hour fund organization maintain learn great.,"Cluster 14: business, nice, skin"
13.487679,8.600296,125,Ten assume firm stock parent benefit also.,"Cluster 125: benefit, stock, investment"
14.450197,10.257209,-1,If test series someone story Congress practice them summer commercial.,Noise
11.133128,12.288049,-1,Must either candidate paper despite thought behind mind artist skill scene local.,Noise
14.125036,10.033368,-1,Again nor push my reality country like real.,Noise
11.016869,8.082859,19,Movement something tree rather cost pay factor.,"Cluster 19: language, pay, tree"
10.886477,10.086338,61,Night again recently than occur analysis another some focus as.,"Cluster 61: office, night, person"
11.658486,11.325114,114,Audience loss identify ahead name probably eight onto need.,"Cluster 114: town, thank, star"
12.018708,11.705439,-1,Debate natural red yes produce former have own fine movie.,Noise
11.262303,11.119454,110,Decade prepare left bar tonight sign reality program beautiful edge rule challenge sit.,"Cluster 110: decade, sign, commercial"
10.814335,9.778923,64,Similar page home hit leg take white.,"Cluster 64: product, community, leg"
11.23518,9.752334,105,A price control bag wait program trade vote hair American order final build.,"Cluster 105: glass, audience, floor"
14.697287,9.905131,88,Letter politics dark cold item feel exist interesting Democrat economy someone different.,"Cluster 88: morning, election, politics"
9.870868,9.893132,32,Treat once rise few woman doctor account include too turn customer sure none community.,"Cluster 32: wait, medical, doctor"
12.883974,7.440099,5,All quite third oil wife way director less lead manage board.,"Cluster 5: wife, high, oil"
11.839802,11.338887,-1,Service western stuff sure arm discussion thus break.,Noise
13.238544,10.8717985,145,Whether science successful standard product experience ready.,"Cluster 145: professor, book, science"
9.231359,9.784367,3,Finally operation fly blood value structure own.,"Cluster 3: board, operation, blood"
10.913098,8.244332,19,Concern station have tree mother phone send onto improve situation.,"Cluster 19: language, pay, tree"
13.664326,12.443173,-1,Born quickly place whose letter film trial result one management sit.,Noise
15.17276,9.985167,90,Hot require budget herself call majority for enjoy Republican first himself focus hard.,"Cluster 90: election, democrat, democratic"
13.248253,12.519988,-1,Respond evening almost money kid brother land.,Noise
12.195136,10.03706,171,When cut try go over member last student answer different.,"Cluster 171: group, memory, cultural"
11.010909,11.837337,-1,Sound follow cold three yet who no question fear.,Noise
12.814598,12.080511,101,Nice history magazine father cost into.,"Cluster 101: american, son, father"
12.923848,10.424514,158,Debate book development grow decade treatment.,"Cluster 158: debate, response, report"
14.643162,10.581293,84,When help employee policy her decide democratic western read go.,"Cluster 84: administration, leader, congress"
9.511781,9.235836,22,Image pass common drug real as former with feeling most air.,"Cluster 22: feeling, service, drug"
12.994393,11.190218,-1,Something force blue miss newspaper impact you certainly attorney.,Noise
9.701557,9.76004,-1,Write we a anything stage save medical test.,Noise
11.519828,7.737432,18,Gas ago develop itself thus energy with describe or.,"Cluster 18: sport, energy, gas"
12.311215,9.913679,171,Together professional many according north increase with peace of item ground after.,"Cluster 171: group, memory, cultural"
10.074469,10.295528,29,Quite be place who doctor five mission discussion.,"Cluster 29: place, mission, doctor"
12.947779,10.068931,-1,Picture including side item fast we development or imagine goal knowledge.,Noise
12.51792,13.018621,-1,Tell thus between girl lose yeah woman reason effect.,Noise
10.115882,8.515956,14,Power expect skin service here design.,"Cluster 14: business, nice, skin"
11.465628,10.6101465,126,Opportunity little develop third true able someone yard research.,"Cluster 126: wide, research, yard"
13.395408,8.80155,125,Security design so person investment yes method.,"Cluster 125: benefit, stock, investment"
12.335538,11.988465,103,Rise among husband wide nation writer.,"Cluster 103: light, fall, child"
12.75216,10.904463,-1,Join become wish heart unit cultural paper serious trip quality.,Noise
14.860672,9.61757,-1,Chair election although hold hair stop staff business and recognize question poor.,Noise
11.0481615,13.564425,1,Over idea cultural city five hair me effect any trip use contain.,"Cluster 1: american, training, hair"
12.004883,12.786704,-1,Wear poor difficult memory her author paper official long black pressure authority.,Noise
10.705394,12.361909,37,Painting top issue ability short with individual know public wonder institution wall.,"Cluster 37: project, cold, painting"
12.422316,12.042999,103,Family far cut boy fall agency performance certainly reveal effect medical.,"Cluster 103: light, fall, child"
13.070053,13.301889,17,Marriage gun current city computer provide on until upon sport available girl.,"Cluster 17: wife, husband, marriage"
11.065012,9.608292,104,Early take sense thing senior begin party wind often provide glass.,"Cluster 104: stand, senior, glass"
10.665436,10.610286,-1,Road ask including begin middle next and lose guess chair.,Noise
12.815004,10.008747,144,Data might like line raise theory.,"Cluster 144: relate, edge, knowledge"
13.559559,11.1471815,-1,Owner other report speak threat evening last.,Noise
11.93564,9.837889,-1,Step PM when able trip bring draw state inside.,Noise
11.861683,9.850374,-1,Month care apply room his resource opportunity control rate agree.,Noise
14.11583,10.902214,-1,Personal ask know case site recent attack beyond entire will audience above fact.,Noise
12.366728,11.546002,107,Expect movie information build hour us.,"Cluster 107: pattern, movie, film"
14.384452,11.185172,-1,Support agency budget cost professor prevent rate.,Noise
14.128765,12.4684305,25,Purpose treat trial despite however want life indeed task.,"Cluster 25: court, attorney, lawyer"
14.179773,9.176617,-1,Inside win debate institution list Congress seem police general market growth hope.,Noise
10.557908,11.49433,94,Science participant sense series week eat summer adult.,"Cluster 94: sing, music, song"
14.6626835,9.71405,-1,Everybody tree decision easy me affect election manager.,Noise
13.3434105,11.011851,145,Need development commercial born American occur measure pull society responsibility as he.,"Cluster 145: professor, book, science"
13.459938,11.679934,-1,Visit white speak special end reveal various understand officer detail worker director wide.,Noise
11.50994,10.937605,113,Size forward art cost their half road run yard candidate candidate director behind.,"Cluster 113: half, tv, audience"
9.435251,12.650735,6,Skill affect fish same letter although special road board and consider fund.,"Cluster 6: begin, music, fish"
13.61205,11.6488495,-1,Enter institution low instead fact arrive boy director above close product than.,Noise
12.968242,13.438336,17,Husband know recent majority play everyone answer.,"Cluster 17: wife, husband, marriage"
13.599499,8.276384,123,Yet long there all move investment.,"Cluster 123: voice, long, investment"
9.531848,9.250023,22,Mind physical drug couple work really impact keep wish.,"Cluster 22: feeling, service, drug"
11.548552,11.104689,113,Human answer factor half hand assume remain suddenly feeling.,"Cluster 113: half, tv, audience"
14.663599,11.44107,75,Customer college loss career write support international south.,"Cluster 75: big, world, college"
11.191788,8.593146,23,Deep box visit term consumer before while.,"Cluster 23: prepare, ago, box"
12.318515,12.565596,-1,Audience officer bring into cultural sister onto off.,Noise
11.532361,10.066994,-1,Hot thank in become point prove it.,Noise
10.655993,10.97688,-1,Rock key space little enjoy necessary would station past give.,Noise
10.842338,11.598852,94,Song know wall certain American role of laugh talk else.,"Cluster 94: sing, music, song"
14.253759,11.067672,76,Hand month teach bank college government deep system individual.,"Cluster 76: school, agree, professor"
11.868914,8.381088,39,Throw garden stay surface reason machine mention store down thought.,"Cluster 39: energy, environmental, green"
14.010512,8.943899,-1,Opportunity young central listen try property possible Congress old where.,Noise
11.376616,10.91027,-1,Executive list those shake put wonder situation lawyer good question commercial positive station.,Noise
13.284167,9.819314,161,Other senior stop participant stop worry bag but report difficult land development fight.,"Cluster 161: natural, meeting, development"
11.804792,11.931278,120,General no also realize style cover teacher camera.,"Cluster 120: lose, film, camera"
12.433281,8.571441,137,Machine life my finally threat power per.,"Cluster 137: power, card, charge"
14.074159,10.984588,-1,Move apply class staff people form population from usually save.,Noise
13.386204,8.163438,124,Century particularly off any within investment tonight.,"Cluster 124: color, wind, century"
12.003588,8.031688,-1,Book yard add however exactly often performance fire resource all thank fear where.,Noise
10.847179,12.151088,-1,Seem what million significant Mr subject country painting employee city Mr art have.,Noise
10.118121,11.411906,26,Trial me reach off most firm before rate whole near arrive kitchen pretty.,"Cluster 26: pretty, wall, kitchen"
12.597295,12.513142,63,Suffer security sure better attention daughter more.,"Cluster 63: view, sister, daughter"
9.390387,10.439051,0,Exist follow dog improve anything success wait behavior rich cell reflect summer this.,"Cluster 0: pattern, animal, dog"
13.614883,11.377349,-1,Set arrive week order institution hope.,Noise
12.998586,10.6994,146,Onto often say thank similar establish article let.,"Cluster 146: science, article, research"
13.972566,11.973689,45,Sing crime can glass commercial leader region onto.,"Cluster 45: response, leader, crime"
13.900107,10.692988,-1,Your meeting concern job goal issue despite white large young management.,Noise
11.261825,12.78551,16,Base question but thousand street thus physical before already develop per military generation.,"Cluster 16: policy, military, soldier"
14.619587,10.153895,85,Several run second person five Congress top go big section memory plant surface.,"Cluster 85: political, congress, politics"
11.545344,8.464166,-1,Relationship road view business last environmental indeed a send suddenly month sport bag.,Noise
12.749118,10.062834,144,Move knowledge write strategy strategy second.,"Cluster 144: relate, edge, knowledge"
11.5467615,10.627886,-1,Simply person hot keep area town partner feeling.,Noise
12.406813,13.219425,-1,Cell good page bed but relationship probably offer wonder contain hair drop unit.,Noise
11.18304,10.535797,127,Face hotel important important will base his threat work.,"Cluster 127: letter, sign, hotel"
13.931814,10.886185,60,Back senior because company instead fine.,"Cluster 60: throw, value, senior"
14.434813,9.810781,80,Event visit public yet authority hold become watch concern candidate particularly reduce thus.,"Cluster 80: technology, vote, politics"
14.89028,8.6631,2,Should thought join play among energy watch understand himself tax data present.,"Cluster 2: factor, place, tax"
11.640942,9.080953,151,Table ago bring knowledge strategy tell drop black during thought line.,"Cluster 151: memory, play, table"
12.1189375,9.517647,-1,One similar road avoid activity design open low article.,Noise
11.998622,8.357227,39,Continue field officer suffer place adult center heavy environmental.,"Cluster 39: energy, environmental, green"
14.052695,12.48102,25,Thousand traditional all say law class per explain.,"Cluster 25: court, attorney, lawyer"
13.617331,8.942614,-1,Game he consumer interest we rise something act lead trouble.,Noise
12.47586,12.543577,63,Store way not third sister certainly research price kid.,"Cluster 63: view, sister, daughter"
9.951617,11.030145,28,Food not rise much shoulder water eye section present prove manager interesting.,"Cluster 28: eat, require, food"
14.942253,10.265757,91,Attack leg strong they whatever federal and.,"Cluster 91: republican, democratic, democrat"
10.404339,11.291407,-1,Language kitchen hear after people large.,Noise
13.019541,8.504956,129,It power partner recently central short.,"Cluster 129: build, power, stock"
14.34652,11.510066,87,Detail ground method around less agent face pick teacher end local small country.,"Cluster 87: couple, order, teacher"
12.470738,10.302047,165,Media happen PM mission kind assume.,"Cluster 165: collection, activity, long"
11.994523,12.660759,59,Talk happen game author resource morning woman.,"Cluster 59: happen, girl, woman"
12.617221,10.728203,-1,Mean however successful message word grow way them quality who.,Noise
13.013442,11.906835,99,Series south she into ask century popular few new yeah book close school.,"Cluster 99: society, parent, family"
9.915027,9.786655,32,Seek matter rest happen sport doctor try large personal.,"Cluster 32: wait, medical, doctor"
15.134849,10.248017,-1,Trade guy speak Republican on expect white together outside.,Noise
10.505265,8.867021,40,Technology set cell season specific try population improve deep.,"Cluster 40: protect, security, cell"
11.88773,11.716969,120,Cause ability never green camera audience argue beautiful later result quality authority.,"Cluster 120: lose, film, camera"
12.901047,10.524263,158,Performance report population either maybe key under add already reveal each work including.,"Cluster 158: debate, response, report"
14.091696,11.945868,45,Become crime agree economic tell factor about much risk likely.,"Cluster 45: response, leader, crime"
10.871158,8.727374,-1,Fact offer person matter traditional ability coach establish foot.,Noise
13.271324,10.9250555,145,Science another consumer gun himself talk create pass create.,"Cluster 145: professor, book, science"
13.691673,9.221448,55,Up amount central perhaps community single carry conference seat state.,"Cluster 55: wall, country, million"
10.104731,10.3789625,29,Director else life with dream east type him keep leader doctor.,"Cluster 29: place, mission, doctor"
11.124237,10.39932,127,Unit heavy energy leader after would hotel need similar none.,"Cluster 127: letter, sign, hotel"
12.120024,9.795538,-1,Home response end weight walk of about nation this decade situation.,Noise
12.84876,7.328608,5,Fact oil suffer road computer during all meet.,"Cluster 5: wife, high, oil"
11.526624,10.034668,-1,Language modern floor catch direction interesting fill quite.,Noise
12.123395,10.345813,166,Piece tree itself very century subject find six.,"Cluster 166: speech, player, phone"
11.384065,7.739032,18,Face pattern travel late leg trip building gas ten effect no.,"Cluster 18: sport, energy, gas"
10.410097,10.472244,49,Mouth quality development occur couple range arm seat thus bring watch identify mention.,"Cluster 49: seat, chair, mouth"
10.233344,10.693996,-1,Mention study kind east treatment sing.,Noise
12.207712,10.027457,171,Memory room cultural begin focus hope.,"Cluster 171: group, memory, cultural"
12.529517,10.500535,-1,Difference begin attack back risk guy nearly force couple room yet language.,Noise
11.592419,12.548484,42,Second environmental yes teach remember exist most war wear.,"Cluster 42: second, director, war"
10.900161,10.391225,127,Form assume ask sit cause simply.,"Cluster 127: letter, sign, hotel"
13.554413,10.643662,-1,Science character sometimes reason deep economy for address.,Noise
9.25283,11.793912,-1,Certainly police woman individual present across enough religious history human.,Noise
13.711085,11.303025,-1,Lead way defense over include public international bad list.,Noise
12.558469,8.901865,-1,Middle night ahead range itself responsibility set forward hand cover cost.,Noise
11.1224575,9.873953,-1,Floor traditional party them force state human outside.,Noise
12.96356,8.424255,129,Card factor author red race mean cost realize base particular material.,"Cluster 129: build, power, stock"
9.128697,11.7049465,11,Crime church despite feeling like whose stay make despite.,"Cluster 11: stay, despite, church"
14.931905,9.757596,90,Break candidate movement use nation base without PM.,"Cluster 90: election, democrat, democratic"
10.760965,12.3482,37,Painting south box start on eight result itself piece reality.,"Cluster 37: project, cold, painting"
11.450248,12.358944,-1,Herself from decide really pass art fall money sign produce.,Noise
13.132489,11.579555,92,Gun brother else how training friend.,"Cluster 92: cold, boy, gun"
10.471255,11.525707,-1,Kitchen music imagine meeting long that by realize very read nation.,Noise
12.024134,12.460532,59,Available accept turn hit woman when assume late image eight light.,"Cluster 59: happen, girl, woman"
10.730322,10.514406,128,Local center tough manager next chair end mention paper claim reality.,"Cluster 128: support, seat, chair"
12.968147,10.1851425,-1,Live ago worker nearly pick opportunity matter.,Noise
11.271514,9.39198,-1,Live huge window recognize perhaps detail.,Noise
11.033432,13.628957,1,Happen hair good perhaps forward day energy only.,"Cluster 1: american, training, hair"
15.06391,10.699364,24,Give perform attorney teacher argue Republican including me interest food.,"Cluster 24: high, teacher, republican"
12.201338,11.428758,107,But movie large other likely meet.,"Cluster 107: pattern, movie, film"
14.95497,11.169335,10,Soon just forward whole big major anyone at entire throughout certainly.,"Cluster 10: talk, action, major"
14.080014,9.113144,-1,Economy he like necessary look find few staff after.,Noise
13.348811,12.275634,81,Employee they service from thought measure character who brother letter war discussion.,"Cluster 81: fight, sing, brother"
12.909999,10.7668,-1,Question key kind laugh usually newspaper seek positive cultural best range shoulder ten.,Noise
13.272682,8.148063,124,Close many anyone amount know wind chance investment future season important.,"Cluster 124: color, wind, century"
10.820788,8.8777485,106,Rest today let become coach manage.,"Cluster 106: cell, wind, coach"
